tweet,location
"RT @NRO: Against Defeatism, Against Trump https://t.co/mIorpzFYdd https://t.co/hP71jVY7oc","E. Main St Scottsville, KY "
@realDonaldTrump want to do something  great? why don't you get to the bottom of the story with the longest held hostage in AmericanHistory,"Philadelphia, PA"
#Ivanka Trump designs phone charging handbags for working women on the go https://t.co/8kbDk2ywhV,"Chennai, India"
RT @InformedAlex: Donald's clone army is coming along nicely! #trump #Trump2016 #DonaldTrump #StarWars Trump https://t.co/p3ABgBCqgf,"Los Angeles, CA"
@realDonaldTrump the country needs you!,"Rapid City, SD"
"RT @AHMalcolm: Sat #CSPAN Live-NH Townhall Rubio, Bush, Kasich, Fiorina, Paul, Christie, Santorum 10amET; Ted Cruz Iowa rally 8pmET.","Raleigh, North Carolina"
RT @gqforbes: YOU MUST PREPARE 4 SAT GET-OUT-THE-VOTE FLOCK PARTY! Info @ https://t.co/FWQdaRzUDL #dtmag @realDonaldTrump @greta https://t.…,"Michigan, USA"
#CIA #HillaryClinton #Libya #Benghazi w/ #13Hours Mitchell Zuckoff TheHallicJShow https://t.co/4qXV2EFWtT  @bernaroo_ @scoopersilas,"Washington, DC"
"Trump, GOP leaders realizing they may need each other   https://t.co/eWlq8P9vYd","40.750482, -73.993378"
RT @LogicalReverie: #RETWEET if you're 100% voting for Donald J. Trump! 🇺🇸,"Anytown, NJ"
perfect!  https://t.co/X0KF0mJ9Av,"Michigan, USA"
Not sure about @BernieSanders? Read this! Great summary of his career. https://t.co/l7bCJdcx3h,"Boston, MA"
@LatinoUSA @nprpolitics @NewsHour GOP rift started w/ local tea parties in 2010. Media should better understand Trump/Cruz support!,"Sun City West, AZ"
Go for it. Nothing stopping you.  https://t.co/Y82kPbPCEX,"Nashville, TN"
@realDonaldTrump I look forward to seeing the trump wall in the next few years!,"Texas, USA"
"Clinton baits Sanders https://t.co/GlbDSh8Jfg both are horribly proIsrael but this shows Clinton will scrape any depths, parroting GOP lines","Suburgatory, Gtr Manchester."
"RT @gary4205: @alrolamo Trump is a democrat, has given them MILLIONS yes, we should be ripping his lying ass to shreds! @YDP @C0nservativeG…","Jacksonville, FL"
RT @trumpsterMG: Hard to put Trump into a category?  TRY this...POPULAR! https://t.co/JQU8ebBC50,"Atlanta, GA"
Missing out on the multi-candidate fun in New Hampshire  https://t.co/MZrxg9gFnf,"Long Island City, NY"
"RT @Debsam1760: Trump Spokeswoman: Malcolm X Is ‘My Idol,’ Republicans Are Racist https://t.co/5Hh0r7vgYR via dailycaller","Plymouth, MA"
@realDonaldTrump probably because you're going to fire tons of Muslims. maybe some Mexicans. quite possibly some black people/Asians.,"Horley, England"
"RT @geosplace: What Does America Want? Good read, as to why #Trump should be our nextPOTUS.   https://t.co/L8ewJJxIao https://t.co/ALzzpfU5…","Heavener, OK"
@Lala_Sorrentino: Will Paris attacks affect foreign policy for @HillaryClinton? Her policy record here: https://t.co/TbWttCw44X,"Nueva York, USA"
Ted Cruz Hands Out Water In Flint--But Only To Pro-Life Clinics https://t.co/PCFfOTivxE,"Hell, on most days"
RT @DavidKWilliams: Yes Spider the right leader is more important than the party.Oh how I wish for a leader 4 @usa @GOP @DamiraMaricic  htt…,"Columbus, Ohio"
RT @slowdoghdfc: #DonaldTrump as a baby. https://t.co/IlgBX5ilk6,"Williamsport, PA"
"RT @Sylvaners: Ted Cruz ridiculously says Blue Cross Blue Shield'cancelled'all individual health plans in TX https://t.co/G50PRbOCQu  Yes,i…","Gardner, KS"
"Humm, very interesting!  https://t.co/i2RP7r3gHb","Greeneville, Tennessee"
Are you surprised?  #NoSubstance Hillary Clinton angers Iowa fans who waited hours for five-minute speech https://t.co/vvbceVSAsl,"Raleigh, North Carolina & NYC"
RT @Ricky_Vaughn99: I am officially registered to vote for @realDonaldTrump in the primary! It's a movement. We will #MakeAmericaGreatAgain!,"Oklahoma, USA"
RT @ChuckNellis: RT if you are Cruuuuuuuzin! #Cruz2016 #CruzCrew @TedCruz https://t.co/F2jcxsrsVl,"Louisville, Kentucky"
RT @ianbremmer: Worth a look... https://t.co/RYlSOHTsvg,"Oswego County, NY"
"If I was running for presidency in America this year my slogan would be ""Fuck Donald Trump Free El Chapo""","Matthews, NC"
Important! &lt;- @realDonaldTrump  https://t.co/nkBLtfnWIo,"ÜT: 29.756774,-82.426637"
"RT @QuinnDaGhost: Democratic Socialism is not ""communism"". It is America's foundation...

#WeAreBernie #FeelTheBern https://t.co/PFCLtXjqWH","Florida, USA"
"RT @JohnRLottJr: Donald Trump is openly moving towards working w the establishment.If does that now, what happens after the election?
https…","Phoenix, Arizona"
RT @ScottAdamsSays: Anti-Trump Republican consultant Liz Mair has no friends to tell her she has a Trump haircut #Trump https://t.co/YLZ1KM…,"Great Falls, VA"
@JLovesTrump  Desperation in overdrive  Dump Trump Conservative values matter,"Idaho, USA"
RT @woodruffbets: Today the Republican presidential frontrunner RT'd a neo-nazi and put up an ad about vets that featured Russian vets http…,"Flowery Branch, GA"
@nytimesbooks The GOP needs to learn to stop listening to Karl Rove.,"Houston, Texas"
The fact that there are still people who believe Donald Trump isn't a racist.......LOL,"Georgia, USA"
RT @Ezinger44: You Trump supporters that claim to be conservative if this guy does win will be disappointed when he does what is best for h…,"Austin, TX"
@HillaryClinton Get rid of the guns protecting you before you preach about the guns protecting us. #hypocrite,"Kansas City, MO"
Ivanka Trump designs phone charging handbags for working women on the go: We've all been there: running from o... https://t.co/vQIMQQqyfb,"Islington, London."
Ivanka Trump designs phone charging handbags for working women on the go: We've all been there: running from o... https://t.co/Fyop7AkF35,"Does it really mata ,,, huh"
@realDonaldTrump in western Maryland. Two feet and counting! Gotta luvit.,"Brunswick, MD"
@VETERANUSA1 @TMZ oh?  Never hear of 'em. Just democrat or republican. Two party state is how US is known.,"Alberta, Canada"
"RT @Tracinski: Yeah, that Thomas Sowell is a real whackadoodle. Says the worst, craziest stuff! Worse than Trump.

&lt;/sarcasm&gt; https://t.co/…","Washington, DC"
RT @SteveSGoddard: The Republican leadership sees suicide as the best solution to their inability to control the narrative.,"Chicago, IL"
Not often a meme makes me laugh out loud....but then it's Palin and Trump.  More crazy than one can imagine in... https://t.co/3cjDwnTkwd,"Palm Springs, CA"
Pastor Jeremiah Johnson: God Told Me He Sent Donald Trump To Help Bring About The Second Coming Of Jesus https://t.co/ubJX548ztj,"Weeki Wachee, Florida"
Ivanka Trump designs phone charging handbags for working women on the go: We've all been there: running from o... https://t.co/WQGp8AsvhO,"Islamabad, Pakistan"
"@realDonaldTrump Mr. Donald Trump You produced thousands of jobs already, I just said that on my article. https://t.co/xyry1rhEs6","Taylor, Michigan"
"RT @InGodIDoTrust: Cruz' mistake was that he attacked Trump too early.
He should have waited until 2024","Cleveland , Ohio"
@realDonaldTrump Can we get an AMEN to this? You betcha'. #Trump2016 https://t.co/MWM3HHRk90,"Sterling, VA"
Look at this RCP Graph @NRO Cruz is Dropping and @realDonaldTrump is SkyRocketing.Your Hit Piece is an #Epicfail @Women4Trump @nepafortrump,"Port Orange, FL"
RT @MichaelLibbie: Git yer Sunday Morning Coffee here! https://t.co/Fh4ZIfkB4k #IaLegis #PuppyMills #FeelTheBern and more: https://t.co/buZ…,"Myrtle Beach, SC"
#mashable Ivanka Trump designs phone charging handbags for working women on the go: We've all been there: runn... https://t.co/k7FnFKw5VB,"Vancouver, BC"
"RT @trumpsterMG: Democrats want to control free speech 
They invented Political CORRECTNESS. 
#Trump destroys it! https://t.co/qL19VvvTtX","Atlanta, GA"
"@AdamNGuy lets lead by example, unlike Trump's tweets.","Palm Beach, FL"
"Due to snow and possible delivery issues, The Democrat eEdition will be available free until Monday. For more, visit https://t.co/lbUd5NwY6v","Lebanon, TN"
"Due to snow and possible delivery issues, The Democrat eEdition will be available free until Monday. For more, visit https://t.co/i1s2aKG9Jw","Lebanon, Tennessee"
"Due to snow and possible delivery issues, The Democrat eEdition will be available free until Monday. For more, visit https://t.co/D7ieIEtkIc","Lebanon, Tennessee"
"Due to snow and possible delivery issues, The Democrat eEdition will be available free until Monday. For more, visit https://t.co/5NYV8u6pkb","Mt. Juliet, Tenn."
"Due to snow and possible delivery issues, The Democrat eEdition will be available free until Monday. For more, visit https://t.co/Z8DkmKbmgL","Lebanon, TN"
"Due to snow and possible delivery issues, The Democrat eEdition will be available free until Monday. For more, visit https://t.co/NpAyeyEw0o","Mt. Juliet, TN"
"Due to snow and possible delivery issues, The Democrat eEdition will be available free until Monday. For more, visit https://t.co/TTHDldyyLk","Lebanon, Tennessee"
"Due to snow and possible delivery issues, The Democrat eEdition will be available free until Monday. For more, visit https://t.co/KdzKsgLHTR","Lebanon, Tennessee"
Ivanka Trump designs phone charging handbags for working women on the go: We've all been there: running from o... https://t.co/Kvc5giBIN4,"Virginia, USA"
RT @NEO4Bernie: Who will win Iowa??? #Hillzsohard #vetingbernie #BernieSanders #Hillary2016 @BernieSanders,"Triangle Area, NC"
"Due to snow and possible delivery issues, The Democrat eEdition will be available free until Monday. For more,... https://t.co/i1qd5xlasY","WIlson County, TN"
"@HolyGagz @realDonaldTrump Just stupid.  Who invested time to make this photo. Who's anus was it, your mother?","PHL and Atl.City, NJ"
Ivanka Trump designs phone charging handbags for working women on the go: We've all been there: running from one appointment to the n...,"Atlanta, GA"
RT @ortiz_tati_7: Trump holds 14-point lead over Cruz in latest Fox News poll https://t.co/VdWrp4vcoR,"Youngstown, Oh"
RT @DanScavino: The National Review-attempting to destroy @realDonaldTrump- has a poll😂which is back firing. https://t.co/HUTMr1zPz8 https:…,"Great Falls, VA"
Watch to this and you will KNOW why I support Ted Cruz instead of Trump! https://t.co/BEkC9xyzdA,"Grant County, Arkansas"
RT @UNTRESOR: Trump wants to ban Muslims but if we learned anything from Prohibition it's that people will just make Muslims in their batht…,"Buenos Aires, Argentina"
Took the words out of Trump's mouth. | I was going to write something on why Trump sucks and then I saw this video. https://t.co/OjKKvCOkJM,"South of I-10, Texas"
I liked a @YouTube video https://t.co/XvE8897Xm8 Melania Trump Takes On CNN's Joy Behar - 4/20/2011,"Fly Over Country,Mo."
"SAY OF THE DAY: ""Sometimes by losing a battle you find a new way to win the war."" -Donald Trump https://t.co/T9ET2eW8AS","Atlanta, GA USA"
.@RandPaul &amp; @tedcruz are not proposing European-style VAT taxes. @marcorubio needs to stop lying about their tax plans.,"Dallas, Texas"
I liked a @YouTube video https://t.co/2GWjajI9qZ Melania Trump Takes On CNN's Joy Behar - 4/20/2011,"Fly Over Country,Mo."
@LatinoVoices @LatinosMatter @latinorebels GOP rift started w/ local tea parties in 2010. Media should better understand Trump/Cruz support!,"Sun City West, AZ"
RT @MikeBates: You vill do as you are told! What about the 70% of Republicans who don't back Trump?  https://t.co/9dY8kET6Jd,"Raleigh, North Carolina"
"RT @realDonaldTrump: I will be the greatest job-producing president in American history. #Trump2016 #VoteTrump 
https://t.co/tykxcT5ZtG htt…","New Iberia, La."
RT @TheTweetOfGod: If it’s Trump/Palin I’m coming down there.,"Malvern, Ohio"
"RT @DZRishmawy: The guy who leaves a 2-star amazon review and opens with, ""Well, I have not read the book..."" 

Probably why Trump is still…","Spring Hill, TN"
Tantaros: Voters Know Trump Isn't a Conservative and They Don't Mind | Fox News Insider https://t.co/aqdulLJEPw,"Fort Mill, SC"
"RT @LindaSuhler: You Want ""Free"" Stuff?
Uh...Nothing's FREE
#FeelTheBern
#socialism
https://t.co/MFpHQjfidK    
#YCOT 
#TCOT https://t.co/O…","Anytown, NJ"
RT @SarahRivette: @AFutureFree COMMENTARY for @theblaze @ChrisSalcedoTX 10 Questions Donald Trump Supporters Need To Consider https://t.co/…,"TV, NEWS, TALK RADIO"
"As much as I despise Donald trump, I still liked his ice bucket challenge and how he challenged Obama lmao. Random af, but I just saw it.","Pennsylvania, USA"
"RT @TanstaaflAoT: Trump's bff, a nationalist who blubbers about genocide - the jewsmedia doesn't screech about it bc jews aren't White http…","Seedy City, Spain"
"RT @teasleyj: @HillaryClinton Get Ambassador Stevens to give a speech!  Oh, yeah that's right you got him killed... never mind. https://t.c…","Minnehaha, WA"
★ Columbus for Trump ★ #Columbus #Ohio #DonaldTrump #TrumpTeam #TrumpTrain #TrumpUp #ColumbusForTrump #OhioForTrump https://t.co/700fVacboU,"Washington, DC"
RT @gqforbes: NEW IN #dtmag! https://t.co/FWQdaRzUDL  Ivanka radio spot—Forbes warns GOP delegates—Flock Party 2! @realDonaldTrump https://…,"Offices:Houston, DC, Nashville"
"Wishing when I woke THIS am MR. DONALD J. TRUMP was my Commander in Chief,,,,LETS get all the trash out of the White house,,","Louisiana, USA"
"Unfortunately, w Deep State &amp; unquantified ""Homeland Security"" industry around DC Dems carrying on that job, too. https://t.co/8ne8FyI8YO","CT, USA"
RT @SorayaAquinoRD: Opinion: Palin and Trump fuse two things Americans love most https://t.co/lVskMAozIP #SorayaAquinoRD https://t.co/NnCgq…,"New York, USA"
Trump’s Support for Ethanol Is Bad for Taxpayers and Their Cars https://t.co/d3xOPp9JBO via @NRO,"Hays County, TX"
"I like playing this, even if Iowa predictions are clearly messed up #FeelTheBern @BernieSanders  #WeAreBernie 
https://t.co/G0yjZ2L5O1","Michigan, USA"
Mashable - Ivanka Trump designs phone charging handbags for working women on the go https://t.co/RmZ3RlJouw,"Los Angeles, CA"
RT @gqforbes: YOU MUST PREPARE 4 SAT GET-OUT-THE-VOTE FLOCK PARTY! Info @ https://t.co/FWQdaRzUDL #dtmag @realDonaldTrump @greta https://t.…,"Michigan, USA"
@katiepack When you talk to Trump supporters it's rarely about issues but his attitude.  Is this going on TV anywhere?,"Des Moines, Iowa"
"RT @realDonaldTrump: I will be the greatest job-producing president in American history. #Trump2016 #VoteTrump 
https://t.co/tykxcT5ZtG htt…","Myrtle Beach, SC"
"Repealed Glass-Steagall
Invading Iraq was good idea
@davidbrockdc attacking Anita Hill
@HillaryClinton @billclinton","Roseburg, OR"
"""Add to those Trent Lott, among others. The Washington Republican elite are willing to go with Donald Trump to... https://t.co/EOAz3rSeTp","Phoenix,Az"
"If you were to look up ""Term Limits"" in the dictionary, you'd see this guy's picture 😁 https://t.co/UrvVlHnCQ1","Tucson, AZ"
"Cameron: Trump is racist &amp; doesn't want women to vote. 

Jim: where'd you get this information?

Cameron: (incredulous face) from facts! 😡","Boston, MA"
"via https://t.co/Oc0OoopYQH: A Cynic Asks, Do Trump’s Cheerleaders Really Want to Stop Amnesty? https://t.co/oRncLqCclA #tcot","Madison (li'l Pelosiville), WI"
"RT @arizonasanders: RT OthewhomaniT: #WeAreBernie
#FeelTheBern https://t.co/fhzcT5Wi4g","Alingsås, Sweden"
@realDonaldTrump Help find out what happened to Robert Levinson cia held hostage since 2007,"Philadelphia, PA"
TRUMP https://t.co/ksvZPjEGF7,"Tampa, FL"
@gene70 @RodMorrison12 @realDonaldTrump I figured this was false. I love the internet memes in today's world. No source. No credibility. Sad,"Fort Lauderdale, FL"
"RT @Newsweek: Why is Ted Cruz obsessed with a Roman orator who's been dead for 2,000 years? https://t.co/PeGXwskPJN https://t.co/g1mxXB1Zl1","Ocean City, Maryland"
"RT @MLCzone: @Sylvaners Two Corinthians walk into a Trump rally. One says to the other, "" WTH is this crap?""","Monroe/West Monroe, LA"
"Ted Cruz: 'I'm a Christian first, American second.' Imagine if Muslim or Jewish politician said that https://t.co/ermc8I0YEz","West Augusta, WV"
"RT @catydoodle: Is Trump following12 rules for Radicals? Rally's = Rule #1.
Rule #5: Ridicule is man's most potent weapon. @BruceNV https:/…","Louisville, Kentucky"
Donald Trump Was Just Endorsed By A War Criminal On Trial For Genocide Against Muslims - https://t.co/HL4lnwJ98x,"Miami, FL"
RT @iatemuggles: Donald Trump is the Abu Jahl of his generation,"Doha, Qatar"
@burlivesleftnut @realDonaldTrump Merisa can help strike oil with heels also. 👠," New York, NY"
"RT @espiekermann: Cannot stand that Trump uses my #FFMeta @FontShop: (only in the background, but still) He only deserves Arial https://t.c…","Edinburgh, UK"
